"year_week" "ranking" "change_grp" "change_val" "title" "artist" "gaon_index" "production" "distribution"
"201803" "84" "up" "58" "결혼" "문문 (MoonMoon)" 31107166 "Stone Music Entertainment" "Stone Music Entertainment"
"201803" "85" "down" "15" "후유증" "김희철, 민경훈" 31019500 "인넥스트트렌드, 롱플레이뮤직" "Stone Music Entertainment"
"201803" "86" "down" "18" "매일 듣는 노래 (A Daily Song)" "황치열" 30891571 "How엔터테인먼트" "NHN벅스"
"201803" "87" "down" "23" "Blue" "볼빨간사춘기" 30466915 "쇼파르엔터테인먼트" "Kakao Entertainment"
"201803" "88" "new" "new" "MIANHAE" "헤이즈 (Heize)" 30417876 "Stone Music Entertainment, Studio blu" "Stone Music Entertainment"
"201803" "89" "new" "new" "너 하나만 (Feat. 효린)" "GOT7" 28742146 "JYP Entertainment" "Dreamus"
"201803" "90" "down" "27" "한숨" "이하이" 28488209 "YG Entertainment" "YG PLUS"
"201803" "91" "down" "12" "어디에도" "엠씨더맥스 (M.C The Max)" 27849380 "뮤직앤뉴" "뮤직앤뉴"
"201803" "92" "up" "87" "빛 (Hope)" "H.O.T" 27678310 "SM Entertainment" "Dreamus"
"201803" "93" "down" "18" "Ko Ko Bop" "EXO" 27604192 "SM Entertainment" "Dreamus"
"201803" "94" "down" "13" "MIC Drop" "방탄소년단" 27190949 "BIGHIT MUSIC / HYBE" "Dreamus"
"201803" "95" "down" "2" "Something Just Like This" "The Chainsmokers, Coldplay" 26806393 "Disruptor Records, Columbia" "Sony Music"
"201803" "96" "down" "20" "남이 될 수 있을까" "볼빨간 사춘기, 스무살" 25814049 "쇼파르엔터테인먼트" "Kakao Entertainment"
"201803" "97" "down" "7" "피 땀 눈물" "방탄소년단" 24973883 "BIGHIT MUSIC / HYBE" "Dreamus"
"201803" "98" "up" "21" "비" "폴킴" 24826526 "뉴런뮤직" "NHN벅스"
"201803" "99" "down" "10" "폰서트" "10cm" 24681181 "매직스트로베리사운드" "Kakao Entertainment"
"201803" "100" "new" "new" "Like It (Feat. 행주, 보이비)" "배연서 (WEBSTER B), 윤진영(Clloud)" 24654849 "Stone Music Entertainment" "Stone Music Entertainment"
"201802" "1" "up" "32" "사랑을 했다 (LOVE SCENARIO)" "iKON" 233511518 "YG Entertainment" "지니뮤직"
"201802" "2" "up" "83" "Bad Boy" "레드벨벳(Red Velvet)" 164658693 "SM Entertainment" "Dreamus"
"201802" "3" "down" "2" "그날처럼" "장덕철" 164316262 "리메즈" "Kakao Entertainment"
"201802" "4" "up" "43" "뿜뿜" "모모랜드 (MOMOLAND)" 157825109 "엠엘디엔터테인먼트, 카카오 M" "Kakao Entertainment"
"201802" "5" "up" "7" "주인공" "선미" 121244630 "메이크어스엔터테인먼트, The Black Label" "Kakao Entertainment"
"201802" "6" "new" "new" "그때 헤어지면 돼" "로이킴" 119918082 "Stone Music Entertainment, MMO Entertainment" "Stone Music Entertainment"
"201802" "7" "up" "2" "Havana (Feat. Young Thug)" "Camila Cabello" 117375397 "Syco Music/Epic" "Sony Music"
"201802" "8" "up" "21" "Roller Coaster" "청하" 114970563 "MNH Entertainment" "Stone Music Entertainment"
"201802" "9" "down" "4" "선물" "멜로망스(Melomance)" 113538340 "민트페이퍼, 광합성" "Kakao Entertainment"
"201802" "10" "down" "7" "비행운" "문문 (MoonMoon)" 107980146 "덕선레코드" "미러볼뮤직"
"201802" "11" "down" "7" "#첫사랑" "볼빨간사춘기" 102951058 "쇼파르뮤직, 딩고뮤직" "Kakao Entertainment"
"201802" "12" "new" "new" "눈사람" "정승환" 100875011 "안테나뮤직" "지니뮤직"
"201802" "13" "down" "11" "instagram" "DEAN" 97214259 "Joombas Co Ltd & Universal Music" "Universal Music"
"201802" "14" "up" "16" "다른사람을 사랑하고 있어" "수지" 85296819 "JYP Entertainment" "Dreamus"
"201802" "15" "down" "5" "밤이 되니까" "펀치 (Punch)" 85187672 "냠냠엔터테인먼트" "Stone Music Entertainment"
"201802" "16" "up" "64" "HandClap" "Fitz & The Tantrums" 83284652 "Elektra" "Warner Music"
"201802" "17" "down" "10" "Heart Shaker" "TWICE" 82176690 "JYP Entertainment" "Dreamus"
"201802" "18" "down" "5" "좋니" "윤종신" 74752584 "미스틱스토리" "Kakao Entertainment"
"201802" "19" "down" "11" "답장" "김동률" 70620305 "뮤직팜" "Kakao Entertainment"
"201802" "20" "down" "9" "기억의 빈자리" "나얼" 64474390 "인넥스트트렌드, 롱플레이뮤직" "Stone Music Entertainment"
"201802" "21" "up" "5" "이 별" "길구봉구" 64448220 "뮤직웍스" "지니뮤직"
"201802" "22" "down" "4" "all of my life" "박원" 64087299 "메이크어스엔터테인먼트" "Kakao Entertainment"
"201802" "23" "down" "7" "LIKEY" "TWICE" 63802459 "JYP Entertainment" "Dreamus"
"201802" "24" "down" "9" "피카부 (Peek-A-Boo)" "레드벨벳(Red Velvet)" 62957314 "SM Entertainment" "Dreamus"
"201802" "25" "down" "6" "DNA" "방탄소년단" 62921946 "BIGHIT MUSIC / HYBE" "Dreamus"
"201802" "26" "up" "64" "너 없는 시간들" "다비치" 60653536 "Stone Music Entertainment, B2M Entertainment" "Stone Music Entertainment"
"201802" "27" "down" "13" "좋아" "윤종신, 민서" 59990098 "미스틱스토리" "Stone Music Entertainment"
"201802" "28" "down" "5" "그리워하다" "비투비 (BTOB)" 57801949 "큐브엔터테인먼트" "Kakao Entertainment"
"201802" "29" "down" "2" "밤편지" "아이유 (IU)" 57100224 "페이브엔터테인먼트,카카오 M" "Kakao Entertainment"
"201802" "30" "up" "4" "Shape of You" "Ed Sheeran" 56721322 "Atlantic Records UK" "Warner Music"
"201802" "31" "down" "3" "시차 (We Are) (Feat. 로꼬 & GRAY)" "우원재" 54613928 "AOMG" "Stone Music Entertainment"
"201802" "32" "down" "10" "썸 탈꺼야" "볼빨간사춘기" 53093537 "쇼파르엔터테인먼트" "Kakao Entertainment"
"201802" "33" "up" "24" "가을 안부" "먼데이 키즈 (Monday Kiz)" 51177833 "먼데이키즈 컴퍼니" "지니뮤직"
"201802" "34" "down" "14" "그때의 나, 그때의 우리" "어반 자카파 (Urban Zakapa)" 50400333 "메이크어스엔터테인먼트" "Kakao Entertainment"
"201802" "35" "down" "18" "Lonely (Feat. 태연)" "종현 (JONGHYUN)" 50215023 "SM Entertainment" "Dreamus"
"201802" "36" "up" "2" "There`s Nothing Holdin` Me Back" "Shawn Mendes" 49440660 "Island Records, a division of UMG Recordings, Inc." "Universal Music"
"201802" "37" "down" "12" "Beautiful" "Wanna One (워너원)" 49404528 "YMC엔터테인먼트, STONE MUSIC ENTERTAINMENT" "Stone Music Entertainment"
"201802" "38" "down" "6" "가시나" "선미" 48882066 "메이크어스엔터테인먼트, The Black Label" "Kakao Entertainment"
"201802" "39" "down" "3" "첫눈처럼 너에게 가겠다" "에일리 (Ailee)" 48586512 "Stone Music Entertainment, 화앤담픽쳐스" "Stone Music Entertainment"
"201802" "40" "new" "new" "고맙다" "세븐틴" 48461851 "플레디스" "Kakao Entertainment"
"201802" "41" "new" "new" "오늘밤도" "펀치 (Punch)" 47701124 "냠냠엔터테인먼트" "Stone Music Entertainment"
"201802" "42" "up" "1" "노력" "박원" 46251471 "메이크어스엔터테인먼트" "Kakao Entertainment"
"201802" "43" "down" "6" "비도 오고 그래서 (Feat. 신용재)" "헤이즈 (Heize)" 46007892 "Stone Music Entertainment" "Stone Music Entertainment"
"201802" "44" "down" "13" "연애소설 (Feat. 아이유)" "에픽하이 (EPIK HIGH)" 45539843 "YG Entertainment" "지니뮤직"
"201802" "45" NA "-" "봄날" "방탄소년단" 45539271 "BIGHIT MUSIC / HYBE" "Dreamus"
"201802" "46" "down" "11" "비밀정원" "오마이걸 (OH MY GIRL)" 45054066 "WM엔터테인먼트" "Kakao Entertainment"
"201802" "47" "down" "6" "바보야" "허각" 44821164 "플레이엠엔터테인먼트" "Kakao Entertainment"
"201802" "48" "up" "HOT" "HOLIDAY (Feat. DPR LIVE)" "수지" 43926103 "JYP Entertainment" "Dreamus"
"201802" "49" "up" "3" "빨간 맛 (Red Flavor)" "레드벨벳(Red Velvet)" 43925547 "SM Entertainment" "Dreamus"
"201802" "50" "up" "3" "빛이 나 (Shinin`)" "종현 (JONGHYUN)" 43458577 "SM Entertainment" "Dreamus"
"201802" "51" "down" "2" "마지막처럼" "BLACKPINK" 42365738 "YG Entertainment" "지니뮤직"
"201802" "52" "down" "10" "나의 사춘기에게" "볼빨간사춘기" 42055433 "쇼파르엔터테인먼트" "Kakao Entertainment"
"201802" "53" "up" "3" "짙어져" "멜로망스(Melomance)" 41905045 "스페이스오디티" "Kakao Entertainment"
"201802" "54" "down" "48" "겨울소리" "박효신" 40782696 "글러브엔터테인먼트" "Stone Music Entertainment"
"201802" "55" "down" "34" "Universe" "EXO" 39652589 "SM Entertainment" "Dreamus"
"201802" "56" "up" "HOT" "You" "멜로망스(Melomance)" 39329061 "JTBC" "인터파크"
"201802" "57" "down" "3" "REALLY REALLY" "WINNER" 38972175 "YG Entertainment" "지니뮤직"
"201802" "58" "down" "10" "에너제틱 (Energetic)" "Wanna One (워너원)" 38647743 "YMC엔터테인먼트, STONE MUSIC ENTERTAINMENT" "Stone Music Entertainment"
"201802" "59" "down" "15" "그 사람을 아나요" "임창정" 38231789 "NH EMG" "인터파크"
"201802" "60" "down" "36" "눈 (Feat. 이문세)" "자이언티(Zion.T)" 38122297 "The Black Label" "지니뮤직"
"201802" "61" "down" "6" "눈 떠보니 이별이더라" "포맨 (4Men)" 37654671 "메이저나인" "Kakao Entertainment"
"201802" "62" "new" "new" "봉제선 (Feat. 수란)" "다이나믹 듀오 (Dynamic Duo)" 36905240 "아메바컬쳐" "Stone Music Entertainment"
"201802" "63" "down" "24" "한숨" "이하이" 36704795 "YG Entertainment" "지니뮤직"
"201802" "64" "down" "13" "Blue" "볼빨간사춘기" 36091666 "쇼파르엔터테인먼트" "Kakao Entertainment"
"201802" "65" "up" "89" "My Way" "이수" 35902627 "윈드밀이엔티, 뮤직버디" "뮤직앤뉴"
"201802" "66" "down" "16" "미안해" "양다일" 35353049 "브랜뉴뮤직" "Kakao Entertainment"
"201802" "67" "new" "new" "다시 쓰고 싶어" "에일리 (Ailee)" 34523590 "스페이스오디티" "Kakao Entertainment"
"201802" "68" "down" "9" "매일 듣는 노래 (A Daily Song)" "황치열" 34362709 "How엔터테인먼트" "NHN벅스"
"201802" "69" "down" "23" "덜덜덜" "EXID" 34267556 "바나나컬쳐" "Sony Music"
"201802" "70" "new" "new" "후유증" "김희철, 민경훈" 33834850 "인넥스트트렌드, 롱플레이뮤직" "Stone Music Entertainment"
"201802" "71" "down" "11" "고민보다 Go" "방탄소년단" 33765983 "BIGHIT MUSIC / HYBE" "Dreamus"
"201802" "72" "up" "3" "Closer (Feat. Halsey)" "The Chainsmokers" 33176180 "Disruptor Records, Columbia" "Sony Music"
"201802" "73" "down" "6" "팔레트 (Feat. G-DRAGON)" "아이유 (IU)" 32127390 "페이브엔터테인먼트,카카오 M" "Kakao Entertainment"
"201802" "74" "up" "14" "바람이 불었으면 좋겠어" "길구봉구" 30786604 "WS엔터테인먼트" "Kakao Entertainment"
"201802" "75" "down" "12" "Ko Ko Bop" "EXO" 30058048 "SM Entertainment" "Dreamus"
"201802" "76" "down" "11" "남이 될 수 있을까" "볼빨간 사춘기, 스무살" 29882081 "쇼파르엔터테인먼트" "Kakao Entertainment"
"201802" "77" "down" "37" "Tell Me" "인피니트 (Infinite)" 29523240 "울림 엔터테인먼트" "Kakao Entertainment"
"201802" "78" "up" "87" "LONG TIME NO SEE" "iKON" 29303907 "YG Entertainment" "지니뮤직"
"201802" "79" "down" "2" "어디에도" "엠씨더맥스 (M.C The Max)" 28843423 "뮤직앤뉴" "뮤직앤뉴"
"201802" "80" "new" "new" "마지막으로 안아도 될까" "허각" 28062683 "플레이엠엔터테인먼트" "Kakao Entertainment"
"201802" "81" "down" "3" "MIC Drop" "방탄소년단" 27831762 "BIGHIT MUSIC / HYBE" "Dreamus"
"201802" "82" "new" "new" "이별 뒷면" "권진아" 27413674 "스페이스오디티" "Kakao Entertainment"
"201802" "83" "down" "19" "가을 아침" "아이유 (IU)" 26661439 "페이브엔터테인먼트,카카오 M" "Kakao Entertainment"
"201802" "84" "new" "new" "별" "양요섭" 26503900 "어라운드 어스" "Kakao Entertainment"
"201802" "85" "up" "HOT" "Thunder" "Imagine Dragons" 26382886 "KIDinaKORNER, Interscope Records" "Universal Music"
"201802" "86" "down" "15" "꽃이야" "JBJ" 25485315 "STONE MUSIC ENTERTAINMENT, 로엔엔터테인먼트, 페이브엔터테인먼트" "Kakao Entertainment"
"201802" "87" "down" "15" "사랑하지 않은 것처럼" "버즈 (Buzz)" 25445642 "인넥스트트렌드, 산타뮤직" "Stone Music Entertainment"
"201802" "88" "down" "7" "Power" "EXO" 24986680 "SM Entertainment" "Dreamus"
"201802" "89" "down" "15" "폰서트" "10cm" 24957300 "매직스트로베리사운드" "Kakao Entertainment"
"201802" "90" "up" "1" "피 땀 눈물" "방탄소년단" 24240800 "BIGHIT MUSIC / HYBE" "Dreamus"
"201802" "91" "down" "25" "빈차 (Feat. 오혁)" "에픽하이 (EPIK HIGH)" 24061174 "YG Entertainment" "지니뮤직"
"201802" "92" "new" "new" "비가 온다" "정승환" 23591232 "안테나뮤직" "지니뮤직"
"201802" "93" "up" "5" "Something Just Like This" "The Chainsmokers, Coldplay" 23548118 "Disruptor Records, Columbia" "Sony Music"
"201802" "94" "down" "36" "뻔한 이별" "소유 (SOYOU), 성시경" 23537968 "스타쉽엔터테인먼트" "Kakao Entertainment"
"201802" "95" "new" "new" "네가 없는 곳" "양요섭" 22439474 "어라운드 어스" "Kakao Entertainment"
"201802" "96" "down" "20" "널 너무 모르고" "헤이즈 (Heize)" 22429409 "Stone Music Entertainment" "Stone Music Entertainment"
"201802" "97" "down" "18" "처음부터 너와 나" "볼빨간사춘기" 21962024 "더하기미디어" "다날엔터테인먼트"
"201802" "98" "down" "16" "오늘 취하면 (Feat.창모) (Prod. SUGA)" "수란 (SURAN)" 21816112 "밀리언마켓" "Kakao Entertainment"
"201802" "99" "up" "5" "Love Yourself" "Justin Bieber" 21729437 "Def Jam Recordings, a division of UMG Recordings, Inc" "Universal Music"
"201802" "100" "up" "2" "너였다면" "정승환" 20871404 "Stone Music Entertainment" "Stone Music Entertainment"
"201801" "1" "up" "55" "그날처럼" "장덕철" 215957136 "리메즈" "Kakao Entertainment"
"201801" "2" "up" "26" "instagram" "DEAN" 164021171 "Joombas Co Ltd & Universal Music" "Universal Music"
"201801" "3" "up" "5" "비행운" "문문 (MoonMoon)" 151749297 "덕선레코드" "미러볼뮤직"
"201801" "4" "new" "new" "#첫사랑" "볼빨간사춘기" 149568914 "쇼파르뮤직, 딩고뮤직" "Kakao Entertainment"
"201801" "5" "down" "1" "선물" "멜로망스(Melomance)" 140433130 "민트페이퍼, 광합성" "Kakao Entertainment"
"201801" "6" "up" "HOT" "겨울소리" "박효신" 127913224 "글러브엔터테인먼트" "Stone Music Entertainment"
"201801" "7" "down" "4" "Heart Shaker" "TWICE" 126764397 "JYP Entertainment" "지니뮤직"
"201801" "8" "new" "new" "답장" "김동률" 124581995 "뮤직팜" "Kakao Entertainment"
"201801" "9" "up" "13" "Havana (Feat. Young Thug)" "Camila Cabello" 116626848 "Syco Music/Epic" "Sony Music"
"201801" "10" "down" "1" "밤이 되니까" "펀치 (Punch)" 107959349 "냠냠엔터테인먼트" "Stone Music Entertainment"
"201801" "11" "down" "10" "기억의 빈자리" "나얼" 103097098 "인넥스트트렌드, 롱플레이뮤직" "Stone Music Entertainment"
"201801" "12" "new" "new" "주인공" "선미" 102983679 "메이크어스엔터테인먼트, The Black Label" "Kakao Entertainment"
"201801" "13" "down" "3" "좋니" "윤종신" 97958317 "미스틱스토리" "Kakao Entertainment"
"201801" "14" "down" "8" "좋아" "윤종신, 민서" 94194139 "미스틱스토리" "Stone Music Entertainment"
"201801" "15" "down" "8" "피카부 (Peek-A-Boo)" "레드벨벳(Red Velvet)" 88971642 "SM Entertainment" "지니뮤직"
"201801" "16" "down" "4" "LIKEY" "TWICE" 82415122 "JYP Entertainment" "지니뮤직"
"201801" "17" "down" "4" "Lonely (Feat. 태연)" "종현 (JONGHYUN)" 81389703 "SM Entertainment" "지니뮤직"
"201801" "18" "up" "1" "all of my life" "박원" 80483236 "메이크어스엔터테인먼트" "Kakao Entertainment"
"201801" "19" "up" "5" "DNA" "방탄소년단" 77679931 "BIGHIT MUSIC / HYBE" "Kakao Entertainment"
"201801" "20" "down" "9" "그때의 나, 그때의 우리" "어반 자카파 (Urban Zakapa)" 74106642 "메이크어스엔터테인먼트" "Kakao Entertainment"
"201801" "21" "up" "15" "Universe" "EXO" 73609680 "SM Entertainment" "지니뮤직"
"201801" "22" "down" "5" "썸 탈꺼야" "볼빨간사춘기" 72459675 "쇼파르엔터테인먼트" "Kakao Entertainment"
"201801" "23" "down" "5" "그리워하다" "비투비 (BTOB)" 72196306 "큐브엔터테인먼트" "Kakao Entertainment"
"201801" "24" "down" "22" "눈 (Feat. 이문세)" "자이언티(Zion.T)" 71255541 "The Black Label" "지니뮤직"
"201801" "25" "down" "20" "Beautiful" "Wanna One (워너원)" 71190423 "YMC엔터테인먼트, STONE MUSIC ENTERTAINMENT" "Stone Music Entertainment"
"201801" "26" "up" "4" "이 별" "길구봉구" 68036663 "뮤직웍스" "지니뮤직"
"201801" "27" "up" "4" "밤편지" "아이유 (IU)" 67274433 "페이브엔터테인먼트,카카오 M" "Kakao Entertainment"
"201801" "28" "down" "7" "시차 (We Are) (Feat. 로꼬 & GRAY)" "우원재" 66923571 "AOMG" "Stone Music Entertainment"
"201801" "29" "new" "new" "Roller Coaster" "청하" 66213121 "MNH Entertainment" "Stone Music Entertainment"
"201801" "30" "new" "new" "다른사람을 사랑하고 있어" "수지" 65791707 "JYP Entertainment" "Dreamus"
"201801" "31" "down" "17" "연애소설 (Feat. 아이유)" "에픽하이 (EPIK HIGH)" 64784048 "YG Entertainment" "지니뮤직"
"201801" "32" NA "-" "가시나" "선미" 64628151 "메이크어스엔터테인먼트, The Black Label" "Kakao Entertainment"
"201801" "33" "new" "new" "사랑을 했다 (LOVE SCENARIO)" "iKON" 62920878 "YG Entertainment" "지니뮤직"
"201801" "34" "up" "4" "Shape of You" "Ed Sheeran" 60516595 "Atlantic Records UK" "Warner Music"
"201801" "35" "new" "new" "비밀정원" "오마이걸 (OH MY GIRL)" 60017877 "WM엔터테인먼트" "Kakao Entertainment"
"201801" "36" "up" "1" "첫눈처럼 너에게 가겠다" "에일리 (Ailee)" 58948879 "Stone Music Entertainment, 화앤담픽쳐스" "Stone Music Entertainment"
"201801" "37" "down" "4" "비도 오고 그래서 (Feat. 신용재)" "헤이즈 (Heize)" 57969818 "Stone Music Entertainment" "Stone Music Entertainment"
"201801" "38" "down" "15" "There`s Nothing Holdin` Me Back" "Shawn Mendes" 57860615 "Island Records, a division of UMG Recordings, Inc." "Universal Music"
"201801" "39" "down" "4" "한숨" "이하이" 57418166 "YG Entertainment" "지니뮤직"
"201801" "40" "new" "new" "Tell Me" "인피니트 (Infinite)" 55757671 "울림 엔터테인먼트" "Kakao Entertainment"
"201801" "41" "down" "16" "바보야" "허각" 55431461 "플레이엠엔터테인먼트" "Kakao Entertainment"
"201801" "42" "down" "13" "나의 사춘기에게" "볼빨간사춘기" 55253742 "쇼파르엔터테인먼트" "Kakao Entertainment"
"201801" "43" NA "-" "노력" "박원" 55160147 "메이크어스엔터테인먼트" "Kakao Entertainment"
"201801" "44" "down" "18" "그 사람을 아나요" "임창정" 53979910 "NH EMG" "인터파크"
"201801" "45" "up" "4" "봄날" "방탄소년단" 52877196 "BIGHIT MUSIC / HYBE" "Kakao Entertainment"
"201801" "46" "down" "12" "덜덜덜" "EXID" 52817118 "바나나컬쳐" "Sony Music"
"201801" "47" "new" "new" "뿜뿜" "모모랜드 (MOMOLAND)" 52076964 "엠엘디엔터테인먼트, 카카오 M" "Kakao Entertainment"
